sndr_msg_id,msg_fctn,settle_dte,trade_dte,fin_instrmnt_id,trd_place,deal_price,currency_cd,settle_status,settle_priority,party_priority
09ad5f18-7f3c-4d8b-95b9-3c48d263655e,PREADVICE,2021-02-26,2021-02-24,US4592001014,EXCH,761.843891,GBP,MATCHED,MEDIUM,
0a375581-dc12-4298-8d78-e4cc7e38201c,PREADVICE,2021-02-26,2021-02-24,US4592001014,OTCO,838.101853,GBP,MATCHED,MEDIUM,
0aadab68-ace2-4a05-8ab6-5b97713ba668,PREADVICE,2021-02-27,2021-02-24,US02376R1023,EXCH,0.808233759,INR,MATCHED,LOW,
0aefad92-747b-4a93-a29f-8cfb3c82581f,PREADVICE,2021-02-27,2021-02-24,US0231351067,PRIM,55.24437727,USD,MATCHED,LOW,
0b2d95d9-c2c5-4eb8-bd5b-d3bda2f07834,PREADVICE,2021-02-27,2021-02-24,US0378331005,PRIM,49.6584811,USD,MATCHED,LOW,
0b3867f6-27b6-4aa9-a7d7-19f90c9a9a69,PREADVICE,2021-02-25,2021-02-24,US02376R1023,SECM,112.906983,GBP,MATCHED,HIGH,
0cd844c2-c780-45e7-ae81-867b23c6d9bf,PREADVICE,2021-02-27,2021-02-24,US0378331005,EXCH,104.1246635,USD,MATCHED,LOW,
0d1208ed-09ad-4387-9e82-033a8befe764,PREADVICE,2021-02-26,2021-02-24,US17275R1023,EXCH,36.29394662,USD,MATCHED,MEDIUM,
0d453138-c0ee-43d0-afe3-6f8ed17a7cd1,PREADVICE,2021-02-25,2021-02-24,US4581401001,OTCO,2.442177801,GBP,MATCHED,HIGH,
0d8bd3fb-dea7-465e-8e5f-08b2e007dbfd,PREADVICE,2021-02-27,2021-02-24,US5949181045,PRIM,115.8134254,INR,UNMATCHED,LOW,
0d90ee4a-8ca8-4a5f-9b1f-ef31a67cc69f,PREADVICE,2021-02-25,2021-02-24,US0231351067,PRIM,988.5391284,USD,MATCHED,HIGH,
0d9e4fce-3c55-49c8-b240-f679f4098c8b,PREADVICE,2021-02-25,2021-02-24,US0231351067,EXCH,86.52661958,INR,MATCHED,HIGH,
0db51667-7e93-4aba-894e-e94b234751f3,PREADVICE,2021-02-25,2021-02-24,US17275R1023,SECM,356.8887216,GBP,MATCHED,HIGH,
0df8fdc6-acd0-4696-9d8c-af77f003cd1f,PREADVICE,2021-02-27,2021-02-24,US02376R1023,OTCO,367.9607271,USD,MATCHED,LOW,
0e10cd3a-a598-4e90-a63a-7aaba54cee23,PREADVICE,2021-02-27,2021-02-24,US17275R1023,SECM,239.3443014,INR,UNMATCHED,LOW,
0e300883-68dc-473c-b515-014155e44b5b,PREADVICE,2021-02-25,2021-02-24,US0378331005,PRIM,24.87008951,USD,MATCHED,HIGH,
0e6073af-d65a-48ee-a004-bb6062bde653,PREADVICE,2021-02-26,2021-02-24,US17275R1023,OTCO,24.09158817,USD,UNMATCHED,MEDIUM,
0e6f038e-4b36-4a73-abe7-45e3c675c81b,PREADVICE,2021-02-27,2021-02-24,US30303M1027,EXCH,21.37749625,GBP,ERROR,LOW,
0f0ca904-3b65-4b3a-b707-4ed04c68c0ce,PREADVICE,2021-02-27,2021-02-24,US4592001014,SECM,377.3365129,GBP,UNMATCHED,LOW,
0fa7205e-e44e-40e2-b1ab-6dc3c9b3daed,PREADVICE,2021-02-27,2021-02-24,US4581401001,OTCO,319.3431886,USD,UNMATCHED,LOW,
1054b58d-d3f9-46c6-a443-d1d64f96dfb8,PREADVICE,2021-02-26,2021-02-24,US5949181045,EXCH,475.6991344,GBP,MATCHED,MEDIUM,
10cd698f-4158-4543-8365-ad62b5340e34,PREADVICE,2021-02-27,2021-02-24,US02376R1023,OTCO,279.1256005,USD,MATCHED,LOW,
10e3b67d-7bb3-472e-a098-3542559e4a9f,PREADVICE,2021-02-27,2021-02-24,US00724F1012,EXCH,103.8471622,INR,MATCHED,LOW,
10fc6a5a-a4ee-4101-9878-9e1f0524f392,PREADVICE,2021-02-27,2021-02-24,US5949181045,PRIM,221.1410955,INR,UNMATCHED,LOW,
113218f1-8bf2-47c1-962f-60d620961cf8,PREADVICE,2021-02-26,2021-02-24,US02376R1023,PRIM,489.0965258,INR,ERROR,MEDIUM,
1151b81b-1afb-407c-aa0c-54ab2af31ad0,PREADVICE,2021-02-26,2021-02-24,US0231351067,OTCO,667.9171082,USD,ERROR,MEDIUM,
11663206-d152-4ab7-a06a-71f9d4d4f088,PREADVICE,2021-02-26,2021-02-24,US17275R1023,SECM,175.5006507,USD,ERROR,MEDIUM,
118c62e2-0ca7-4c62-acac-00d275c32c05,PREADVICE,2021-02-27,2021-02-24,US0378331005,OTCO,355.1450538,INR,UNMATCHED,LOW,
1250dbd6-927b-4f70-bb39-7231427fd11a,PREADVICE,2021-02-25,2021-02-24,US5949181045,PRIM,449.5429857,GBP,MATCHED,HIGH,
13997a69-9f32-48d5-8f4a-967949dd4531,PREADVICE,2021-02-26,2021-02-24,US4581401001,EXCH,187.5994325,INR,MATCHED,MEDIUM,
13a85d3b-4976-4219-807c-5fafbb893a57,PREADVICE,2021-02-25,2021-02-24,US4581401001,EXCH,305.8378674,INR,MATCHED,HIGH,
13b777e1-02c0-48c9-b217-55dea53032c6,PREADVICE,2021-02-26,2021-02-24,US0231351067,PRIM,149.2481681,INR,MATCHED,MEDIUM,
1492b335-019a-423f-836c-8f63dcb69312,PREADVICE,2021-02-26,2021-02-24,US0378331005,OTCO,412.8733624,INR,MATCHED,MEDIUM,
14afd75f-d062-4f97-ab87-a4fe62521680,PREADVICE,2021-02-27,2021-02-24,US02079K1079,OTCO,8.214263508,USD,MATCHED,LOW,
14b1bdea-6bcb-42bc-8818-b4c365c3732d,PREADVICE,2021-02-26,2021-02-24,US0231351067,PRIM,578.3970809,GBP,UNMATCHED,MEDIUM,
154d3272-cf13-4e88-b80f-9349c4feee47,PREADVICE,2021-02-26,2021-02-24,US17275R1023,SECM,112.4733866,GBP,MATCHED,MEDIUM,
156dc446-41ed-4d86-aa6a-0250fccdc73d,PREADVICE,2021-02-25,2021-02-24,US17275R1023,OTCO,223.1918279,INR,UNMATCHED,HIGH,
15f880d6-7cc1-42b8-993f-fb0f7923d0cc,PREADVICE,2021-02-27,2021-02-24,US5949181045,EXCH,183.5543974,USD,MATCHED,LOW,
160229c0-8397-4dd0-a894-8b7d87f5a675,PREADVICE,2021-02-27,2021-02-24,US0231351067,OTCO,151.3815682,INR,MATCHED,LOW,
16394c9e-9e9f-485f-85a2-98c1b88399d0,PREADVICE,2021-02-26,2021-02-24,US17275R1023,OTCO,218.4523717,USD,MATCHED,MEDIUM,
16b0846f-073b-481b-a919-f0432925b5d6,PREADVICE,2021-02-25,2021-02-24,US00724F1012,SECM,86.0042482,INR,MATCHED,HIGH,
1706e878-affc-4844-812e-d8f3ca80003b,PREADVICE,2021-02-25,2021-02-24,US17275R1023,PRIM,755.394915,USD,MATCHED,HIGH,
1721edea-7902-4b00-a7d7-8f53a323a317,PREADVICE,2021-02-27,2021-02-24,US30303M1027,PRIM,230.3288947,INR,MATCHED,LOW,
18067495-8deb-415b-baea-86643b4059d7,PREADVICE,2021-02-27,2021-02-24,US1729674242,OTCO,39.58573933,INR,MATCHED,LOW,
18a1224d-2828-4580-a018-e4cc0cb81a95,PREADVICE,2021-02-27,2021-02-24,US4581401001,EXCH,57.43531646,INR,UNMATCHED,LOW,
18b7bcd1-b62b-4933-be97-c089f22da157,PREADVICE,2021-02-26,2021-02-24,US02376R1023,OTCO,924.686157,GBP,MATCHED,MEDIUM,
18e24a10-b0eb-4dd2-b8b9-68e084cf0a47,PREADVICE,2021-02-27,2021-02-24,US1729674242,OTCO,271.0954742,INR,MATCHED,LOW,
18fdc2d9-6d61-464e-9c26-76b18b644ded,PREADVICE,2021-02-26,2021-02-24,US02376R1023,SECM,275.7354598,GBP,MATCHED,MEDIUM,
1934f8b4-920b-4cde-a976-8b8b236ce552,PREADVICE,2021-02-25,2021-02-24,US02376R1023,SECM,123.959166,INR,UNMATCHED,HIGH,
1937e188-2aef-4eeb-b4c0-7d9a1121fe82,PREADVICE,2021-02-25,2021-02-24,US17275R1023,EXCH,301.1838973,GBP,MATCHED,HIGH,
1974692b-d671-4124-a480-82573f2d2780,PREADVICE,2021-02-27,2021-02-24,US4592001014,SECM,238.6671659,USD,UNMATCHED,LOW,
19bdada9-733d-41d3-ac43-f4117b78ca3d,PREADVICE,2021-02-27,2021-02-24,US4592001014,SECM,337.190202,USD,UNMATCHED,LOW,
19f4e5c9-52be-47a6-b271-b776ec2a01aa,PREADVICE,2021-02-25,2021-02-24,US17275R1023,EXCH,91.938278,GBP,MATCHED,HIGH,
1a094392-f7f3-42bd-99c4-d3532e1e3988,PREADVICE,2021-02-26,2021-02-24,US0231351067,EXCH,67.65557257,USD,MATCHED,MEDIUM,
1a84ff9d-4788-4384-9d1b-86cd9e12a18c,PREADVICE,2021-02-26,2021-02-24,US02376R1023,EXCH,129.4817507,INR,MATCHED,MEDIUM,
1aa34e31-60d8-4968-a756-645b6c11cd59,PREADVICE,2021-02-25,2021-02-24,US4581401001,EXCH,88.0761818,GBP,MATCHED,HIGH,
1abc88f1-d3a1-458f-9fa8-a595ea2fe0c8,PREADVICE,2021-02-26,2021-02-24,US0231351067,SECM,77.21550045,INR,ERROR,MEDIUM,
1aea319f-a6c6-47af-9b1a-fc25683e5ef4,PREADVICE,2021-02-26,2021-02-24,US0378331005,PRIM,508.826432,GBP,MATCHED,MEDIUM,
1b1d4034-8ccc-4d48-92c6-5775e451ce74,PREADVICE,2021-02-26,2021-02-24,US4592001014,SECM,50.32950503,GBP,MATCHED,MEDIUM,
1d93608e-f685-4c8f-a340-8b40206a7b57,PREADVICE,2021-02-25,2021-02-24,US00724F1012,PRIM,332.0806467,USD,UNMATCHED,HIGH,
1e26d41a-1805-47ae-8c49-66fb2ad53ff0,PREADVICE,2021-02-27,2021-02-24,US0378331005,SECM,374.6714365,USD,MATCHED,LOW,
1ea5cd34-d12f-4826-ab37-0c0eb2bb89a4,PREADVICE,2021-02-27,2021-02-24,US30303M1027,OTCO,571.3361129,USD,UNMATCHED,LOW,
1ece811b-597f-4487-8b34-47dd033231ea,PREADVICE,2021-02-26,2021-02-24,US00724F1012,SECM,123.5724275,USD,UNMATCHED,MEDIUM,
1f5e4094-ab61-4325-9758-9ad0974916d3,PREADVICE,2021-02-25,2021-02-24,US17275R1023,PRIM,105.551408,GBP,MATCHED,HIGH,
20ded37d-1a00-4610-a4a5-6dcc3678aa6c,PREADVICE,2021-02-27,2021-02-24,US4581401001,PRIM,133.2060518,USD,UNMATCHED,LOW,
2106282b-816c-4976-a2e7-aa7c6b429e0d,PREADVICE,2021-02-25,2021-02-24,US00724F1012,PRIM,326.1385039,INR,MATCHED,HIGH,
213b3d47-e7bd-4d87-9ba4-fcb40c83f30a,PREADVICE,2021-02-25,2021-02-24,US1729674242,SECM,186.7898199,USD,MATCHED,HIGH,
21627436-54a5-4b53-ad9e-4e042a2b7871,PREADVICE,2021-02-25,2021-02-24,US02079K1079,SECM,98.24962242,USD,MATCHED,HIGH,
,PREADVICE,2021-02-21,2021-02-24,US5949181045,EXCH,20.6641661,USD,MATCHED,HIGH,
,PREADVICE,2021-02-22,2021-02-24,US02079K1079,EXCH,252.3617476,INR,MATCHED,LOW,
,PREADVICE,2021-02-25,2021-02-24,US4581401001,EXCH,232.6229892,INR,MATCHED,HIGH,
,PREADVICE,2021-02-25,2021-02-24,US02079K1079,OTCO,879.0290721,USD,MATCHED,MEDIUM,
,PREADVICE,2021-02-24,2021-02-24,US4581401001,EXCH,619.9829489,GBP,UNMATCHED,LOW,
,PREADVICE,2021-02-21,2021-02-24,US4581401001,,336.8110571,INR,UNMATCHED,LOW,
,PREADVICE,2021-02-22,2021-02-24,US02079K1079,EXCH,30.5602222,USD,MATCHED,HIGH,
,PREADVICE,2021-02-24,2021-02-24,US5949181045,SECM,929.2609218,USD,MATCHED,MEDIUM,
,PREADVICE,2021-02-21,2021-02-24,US02079K1079,PRIM,256.3376432,INR,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-24,2021-02-24,US5949181045,PRIM,68.4587915,USD,MATCHED,LOW,
,PREADVICE,2021-02-22,2021-02-24,US02079K1079,SECM,264.2246757,INR,MATCHED,MEDIUM,
,PREADVICE,2021-02-26,2021-02-24,US00724F1012,OTCO,752.5145153,GBP,UNMATCHED,HIGH,
,PREADVICE,2021-02-25,2021-02-24,US0378331005,SECM,205.552445,USD,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-25,2021-02-24,US02376R1023,PRIM,860.7143618,INR,MATCHED,LOW,
,PREADVICE,2021-02-26,2021-02-24,US02079K1079,PRIM,5.5379579,USD,MATCHED,LOW,
,PREADVICE,2021-02-25,2021-02-24,US02376R1023,OTCO,429.9484058,USD,MATCHED,HIGH,
,PREADVICE,2021-02-26,2021-02-24,US4581401001,EXCH,545.0486075,INR,MATCHED,LOW,
,PREADVICE,2021-02-21,2021-02-24,US4581401001,,22.3809642,INR,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-21,2021-02-24,US5949181045,PRIM,333.1301166,GBP,MATCHED,MEDIUM,
,PREADVICE,2021-02-25,2021-02-24,US02079K1079,,742.5049921,INR,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-26,2021-02-24,US00724F1012,SECM,535.5397731,GBP,MATCHED,LOW,
,PREADVICE,2021-02-24,2021-02-24,US5949181045,EXCH,545.3962036,USD,MATCHED,LOW,
,PREADVICE,2021-02-21,2021-02-24,US0378331005,SECM,189.9463702,USD,UNMATCHED,HIGH,
,PREADVICE,2021-02-26,2021-02-24,US02079K1079,SECM,850.6396994,INR,MATCHED,MEDIUM,
,PREADVICE,2021-02-22,2021-02-24,US0378331005,PRIM,864.3780173,INR,MATCHED,MEDIUM,
,PREADVICE,2021-02-24,2021-02-24,US30303M1027,SECM,55.9727943,USD,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-23,2021-02-24,US00724F1012,OTCO,991.5454634,USD,MATCHED,HIGH,
,PREADVICE,2021-02-25,2021-02-24,US02376R1023,OTCO,982.3140019,GBP,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-25,2021-02-24,US00724F1012,PRIM,882.2965525,GBP,MATCHED,HIGH,
,PREADVICE,2021-02-23,2021-02-24,US5949181045,OTCO,979.7221163,INR,MATCHED,LOW,
,PREADVICE,2021-02-25,2021-02-24,US02376R1023,SECM,26.4895462,USD,MATCHED,LOW,
,PREADVICE,2021-02-22,2021-02-24,US0231351067,SECM,196.3201586,GBP,UNMATCHED,HIGH,
,PREADVICE,2021-02-24,2021-02-24,US5949181045,OTCO,858.7677539,USD,UNMATCHED,HIGH,
,PREADVICE,2021-02-22,2021-02-24,US4581401001,EXCH,272.4941873,GBP,MATCHED,HIGH,
,PREADVICE,2021-02-24,2021-02-24,US0231351067,PRIM,941.9616471,USD,MATCHED,MEDIUM,
,PREADVICE,2021-02-24,2021-02-24,US30303M1027,OTCO,314.5528963,INR,UNMATCHED,LOW,
,PREADVICE,2021-02-23,2021-02-24,US00724F1012,EXCH,175.4212651,USD,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-24,2021-02-24,US02376R1023,SECM,896.7159413,INR,UNMATCHED,LOW,
,PREADVICE,2021-02-21,2021-02-24,US0378331005,OTCO,317.9147358,GBP,MATCHED,LOW,
,PREADVICE,2021-02-26,2021-02-24,US00724F1012,SECM,726.3438272,GBP,MATCHED,HIGH,
,PREADVICE,2021-02-24,2021-02-24,US00724F1012,OTCO,840.267222,USD,UNMATCHED,HIGH,
,PREADVICE,2021-02-24,2021-02-24,US0231351067,,292.6688142,GBP,UNMATCHED,LOW,
,PREADVICE,2021-02-23,2021-02-24,US0378331005,,167.1884506,USD,UNMATCHED,LOW,
,PREADVICE,2021-02-22,2021-02-24,US30303M1027,EXCH,546.8588444,INR,MATCHED,MEDIUM,
,PREADVICE,2021-02-21,2021-02-24,US0378331005,EXCH,716.3635655,GBP,MATCHED,HIGH,
,PREADVICE,2021-02-26,2021-02-24,US00724F1012,OTCO,635.6054132,USD,MATCHED,HIGH,
,PREADVICE,2021-02-25,2021-02-24,US5949181045,SECM,513.5679591,USD,MATCHED,LOW,
,PREADVICE,2021-02-24,2021-02-24,US4581401001,PRIM,342.5572664,GBP,UNMATCHED,HIGH,
,PREADVICE,2021-02-21,2021-02-24,US30303M1027,SECM,776.1630657,GBP,MATCHED,LOW,
,PREADVICE,2021-02-21,2021-02-24,US0231351067,PRIM,333.6200086,GBP,UNMATCHED,HIGH,
,PREADVICE,2021-02-21,2021-02-24,US30303M1027,SECM,317.0020577,USD,MATCHED,MEDIUM,
,PREADVICE,2021-02-21,2021-02-24,US02376R1023,SECM,769.9131485,GBP,UNMATCHED,LOW,
,PREADVICE,2021-02-24,2021-02-24,US4581401001,SECM,879.4381611,USD,UNMATCHED,LOW,
,PREADVICE,2021-02-26,2021-02-24,US02079K1079,PRIM,134.0289552,USD,MATCHED,MEDIUM,
,PREADVICE,2021-02-24,2021-02-24,US5949181045,,991.8560366,INR,MATCHED,LOW,
,PREADVICE,2021-02-24,2021-02-24,US0378331005,EXCH,573.5433002,INR,UNMATCHED,LOW,
,PREADVICE,2021-02-22,2021-02-24,US5949181045,EXCH,814.897813,INR,UNMATCHED,HIGH,
,PREADVICE,2021-02-26,2021-02-24,US02376R1023,SECM,916.452552,INR,UNMATCHED,LOW,
,PREADVICE,2021-02-24,2021-02-24,US00724F1012,SECM,203.7579688,USD,MATCHED,HIGH,
,PREADVICE,2021-02-22,2021-02-24,US30303M1027,OTCO,113.2188278,INR,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-25,2021-02-24,US02079K1079,SECM,622.4189058,USD,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-23,2021-02-24,US02079K1079,EXCH,201.266666,USD,MATCHED,HIGH,
,PREADVICE,2021-02-25,2021-02-24,US00724F1012,,643.247893,INR,UNMATCHED,HIGH,
,PREADVICE,2021-02-26,2021-02-24,US02376R1023,SECM,625.3854065,USD,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-23,2021-02-24,US0231351067,PRIM,92.9407761,USD,MATCHED,LOW,
,PREADVICE,2021-02-22,2021-02-24,US0231351067,EXCH,978.8776858,GBP,MATCHED,HIGH,
,PREADVICE,2021-02-24,2021-02-24,US00724F1012,EXCH,628.7346313,USD,MATCHED,MEDIUM,
,PREADVICE,2021-02-26,2021-02-24,US00724F1012,OTCO,474.8806097,GBP,UNMATCHED,HIGH,
,PREADVICE,2021-02-26,2021-02-24,US00724F1012,EXCH,8.0572854,INR,UNMATCHED,HIGH,
,PREADVICE,2021-02-26,2021-02-24,US5949181045,EXCH,657.3729391,INR,MATCHED,MEDIUM,
,PREADVICE,2021-02-22,2021-02-24,US4581401001,OTCO,811.1874512,GBP,UNMATCHED,LOW,
,PREADVICE,2021-02-24,2021-02-24,US0231351067,,283.1728684,GBP,UNMATCHED,LOW,
,PREADVICE,2021-02-24,2021-02-24,US30303M1027,EXCH,586.2444994,USD,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-24,2021-02-24,US30303M1027,EXCH,177.8910516,INR,MATCHED,MEDIUM,
,PREADVICE,2021-02-22,2021-02-24,US02079K1079,OTCO,91.4963294,USD,UNMATCHED,HIGH,
,PREADVICE,2021-02-24,2021-02-24,US02376R1023,PRIM,5.0316619,USD,MATCHED,HIGH,
,PREADVICE,2021-02-25,2021-02-24,US4581401001,EXCH,198.8365384,INR,MATCHED,MEDIUM,
,PREADVICE,2021-02-25,2021-02-24,US00724F1012,PRIM,733.3520228,GBP,UNMATCHED,HIGH,
,PREADVICE,2021-02-22,2021-02-24,US02376R1023,OTCO,880.1411945,GBP,UNMATCHED,HIGH,
,PREADVICE,2021-02-25,2021-02-24,US0378331005,PRIM,739.8838454,USD,MATCHED,MEDIUM,
,PREADVICE,2021-02-25,2021-02-24,US4581401001,SECM,381.4013622,USD,UNMATCHED,HIGH,
,PREADVICE,2021-02-23,2021-02-24,US4581401001,PRIM,706.3013454,GBP,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-23,2021-02-24,US5949181045,PRIM,923.6923989,GBP,MATCHED,HIGH,
,PREADVICE,2021-02-23,2021-02-24,US0231351067,EXCH,342.0544023,INR,MATCHED,MEDIUM,
,PREADVICE,2021-02-25,2021-02-24,US02079K1079,OTCO,452.5376218,USD,MATCHED,LOW,
,PREADVICE,2021-02-26,2021-02-24,US30303M1027,OTCO,240.7384324,GBP,MATCHED,LOW,
,PREADVICE,2021-02-26,2021-02-24,US4581401001,,143.0954738,USD,MATCHED,MEDIUM,
,PREADVICE,2021-02-26,2021-02-24,US0378331005,OTCO,340.7778311,USD,MATCHED,LOW,
,PREADVICE,2021-02-23,2021-02-24,US00724F1012,EXCH,980.7706378,USD,UNMATCHED,HIGH,
,PREADVICE,2021-02-23,2021-02-24,US5949181045,SECM,313.6006783,USD,MATCHED,HIGH,
,PREADVICE,2021-02-25,2021-02-24,US00724F1012,PRIM,757.9292249,INR,UNMATCHED,LOW,
,PREADVICE,2021-02-24,2021-02-24,US00724F1012,EXCH,658.2195713,INR,UNMATCHED,LOW,
,PREADVICE,2021-02-24,2021-02-24,US4581401001,OTCO,295.7172358,GBP,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-26,2021-02-24,US4581401001,EXCH,642.0176513,GBP,UNMATCHED,LOW,
,PREADVICE,2021-02-24,2021-02-24,US02376R1023,PRIM,303.3967926,USD,MATCHED,LOW,
,PREADVICE,2021-02-26,2021-02-24,US0378331005,PRIM,971.1155398,GBP,MATCHED,HIGH,
,PREADVICE,2021-02-21,2021-02-24,US00724F1012,PRIM,653.358092,INR,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-23,2021-02-24,US00724F1012,PRIM,213.4902954,GBP,UNMATCHED,LOW,
,PREADVICE,2021-02-21,2021-02-24,US00724F1012,EXCH,336.7977418,GBP,MATCHED,MEDIUM,
,PREADVICE,2021-02-21,2021-02-24,US5949181045,EXCH,90.5970209,INR,MATCHED,MEDIUM,
,PREADVICE,2021-02-22,2021-02-24,US30303M1027,PRIM,262.4766376,GBP,UNMATCHED,HIGH,
,PREADVICE,2021-02-23,2021-02-24,US5949181045,PRIM,946.6052702,USD,MATCHED,LOW,
,PREADVICE,2021-02-22,2021-02-24,US02376R1023,SECM,111.3924508,GBP,UNMATCHED,LOW,
,PREADVICE,2021-02-21,2021-02-24,US0378331005,SECM,69.5609186,USD,UNMATCHED,LOW,
,PREADVICE,2021-02-22,2021-02-24,US02376R1023,EXCH,319.2560731,INR,UNMATCHED,HIGH,
,PREADVICE,2021-02-22,2021-02-24,US4581401001,OTCO,842.4252488,GBP,MATCHED,HIGH,
,PREADVICE,2021-02-25,2021-02-24,US02376R1023,EXCH,428.4271605,USD,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-22,2021-02-24,US0378331005,PRIM,653.0258578,INR,MATCHED,LOW,
,PREADVICE,2021-02-23,2021-02-24,US0231351067,OTCO,440.8204168,GBP,UNMATCHED,HIGH,
,PREADVICE,2021-02-21,2021-02-24,US02376R1023,EXCH,632.3302899,USD,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-23,2021-02-24,US0378331005,OTCO,798.8688115,USD,UNMATCHED,LOW,
,PREADVICE,2021-02-22,2021-02-24,US02079K1079,OTCO,61.5586896,USD,UNMATCHED,LOW,
,PREADVICE,2021-02-24,2021-02-24,US02376R1023,PRIM,613.7201631,USD,UNMATCHED,HIGH,
,PREADVICE,2021-02-21,2021-02-24,US4581401001,OTCO,454.6592566,USD,MATCHED,MEDIUM,
,PREADVICE,2021-02-26,2021-02-24,US02376R1023,PRIM,637.1659676,GBP,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-24,2021-02-24,US00724F1012,EXCH,471.0052947,GBP,UNMATCHED,LOW,
,PREADVICE,2021-02-22,2021-02-24,US5949181045,PRIM,535.7317819,GBP,UNMATCHED,HIGH,
,PREADVICE,2021-02-25,2021-02-24,US0378331005,,228.677376,INR,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-25,2021-02-24,US5949181045,EXCH,451.340032,USD,MATCHED,LOW,
,PREADVICE,2021-02-26,2021-02-24,US02079K1079,OTCO,215.9949981,USD,MATCHED,MEDIUM,
,PREADVICE,2021-02-25,2021-02-24,US0378331005,OTCO,733.2864351,INR,UNMATCHED,HIGH,
,PREADVICE,2021-02-26,2021-02-24,US30303M1027,OTCO,323.3299589,INR,MATCHED,LOW,
,PREADVICE,2021-02-26,2021-02-24,US30303M1027,EXCH,639.7399844,GBP,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-24,2021-02-24,US0378331005,SECM,326.7133414,INR,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-25,2021-02-24,US02079K1079,EXCH,208.7262404,GBP,MATCHED,MEDIUM,
,PREADVICE,2021-02-25,2021-02-24,US0231351067,EXCH,722.8073597,INR,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-23,2021-02-24,US5949181045,,827.7877589,GBP,UNMATCHED,LOW,
,PREADVICE,2021-02-24,2021-02-24,US30303M1027,PRIM,799.2272805,INR,MATCHED,HIGH,
,PREADVICE,2021-02-26,2021-02-24,US02079K1079,OTCO,748.9255464,USD,MATCHED,MEDIUM,
,PREADVICE,2021-02-26,2021-02-24,US0231351067,PRIM,530.6278983,USD,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-22,2021-02-24,US02376R1023,EXCH,205.2658363,INR,MATCHED,LOW,
,PREADVICE,2021-02-21,2021-02-24,US02079K1079,OTCO,537.741627,INR,UNMATCHED,LOW,
,PREADVICE,2021-02-24,2021-02-24,US0378331005,,614.3310489,GBP,MATCHED,LOW,
,PREADVICE,2021-02-26,2021-02-24,US30303M1027,SECM,495.982573,GBP,MATCHED,MEDIUM,
,PREADVICE,2021-02-26,2021-02-24,US0378331005,EXCH,331.9368882,USD,MATCHED,MEDIUM,
,PREADVICE,2021-02-25,2021-02-24,US00724F1012,OTCO,253.1759571,INR,UNMATCHED,LOW,
,PREADVICE,2021-02-22,2021-02-24,US5949181045,SECM,789.1866961,GBP,UNMATCHED,HIGH,
,PREADVICE,2021-02-24,2021-02-24,US4581401001,SECM,446.5598427,USD,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-21,2021-02-24,US00724F1012,,31.9199828,USD,MATCHED,HIGH,
,PREADVICE,2021-02-21,2021-02-24,US0378331005,PRIM,358.9987037,USD,UNMATCHED,HIGH,
,PREADVICE,2021-02-24,2021-02-24,US0231351067,EXCH,937.865063,INR,UNMATCHED,LOW,
,PREADVICE,2021-02-24,2021-02-24,US02079K1079,EXCH,136.5078215,GBP,MATCHED,LOW,
,PREADVICE,2021-02-23,2021-02-24,US0378331005,EXCH,555.336778,INR,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-24,2021-02-24,US5949181045,SECM,159.0831712,GBP,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-26,2021-02-24,US30303M1027,,87.1889229,USD,UNMATCHED,LOW,
,PREADVICE,2021-02-23,2021-02-24,US0231351067,EXCH,2.1149755,GBP,UNMATCHED,MEDIUM,
,PREADVICE,2021-02-21,2021-02-24,US30303M1027,SECM,832.5905456,GBP,UNMATCHED,HIGH,
,PREADVICE,2021-02-23,2021-02-24,US0378331005,OTCO,406.5518862,USD,MATCHED,MEDIUM,
,PREADVICE,2021-02-26,2021-02-24,US0378331005,OTCO,309.6111616,GBP,UNMATCHED,LOW,
,PREADVICE,2021-02-23,2021-02-24,US5949181045,EXCH,78.4352687,INR,MATCHED,LOW,
,PREADVICE,2021-02-23,2021-02-24,US4581401001,,138.4113307,INR,UNMATCHED,HIGH,
